"aggregateFacet","parent.transportDuration","tags.moog_BU","namespaceName","spanId","request.headers.contentLength","parent.type","response.headers.contentType","host","tags.BusinessApplicationCINumber","tags.BusinessApplicationCIName","error.message","tags.OarK8sClusterCI","tags.account","http.statusCode","deploymentName","tags.NASA_Found","nodeName","tags.NASA_CrawlPoint","entityGuid","tripId","realAgentId","transactionUiName","request.headers.userAgent","request.method","tags.SNowCI_AppSuite","tags.OarResourceGroup","tags.OarSegment","tags.ApplicationServiceCINumber","sampled","tags.ApplicationServiceCIName","tags.OarEnvironment","parent.account","request.uri","httpResponseCode","tags.SNowCIName_AppSuite","tags.OarBusinessUnit","traceId","tags.moog_region","jvm.thread_name","clusterName","tags.trustedAccountId","duration","appName","tags.moog_app_alias","error.expected","request.headers.host","parent.app","tags.accountId","tags.mitdc_sre_env","port","guid","externalCallCount","tags.NR_EntityName","tags.OarRegion","entity.guid","externalDuration","tags.moog_team","containerName","tags.OarManagedByGroup","request.headers.accept","transactionName","tags.OarSubscription","error.class","podName","parent.transportType","tags.moog_division","tags.SNowCIName_AppSuite_Team","appId","timestamp","priority"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","ea853c5e34bb0dd3",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001d9","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","68d13b0044d650bcae88bae508364850","1016033951","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0FH54/customers/ce44c738-e955-0e7a-c3b8-ac3bf13a2d61/applications/0000543020/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","68d13b0044d650bcae88bae508364850","prod","http-nio-8080-exec-9","aks-sea-emm-prd","2075532","0.025","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","2cf2461adc48e3ce","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.020237397","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747052294824","1.177611"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","fae03e907983d79c",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-jb6cm","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss00016f","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0021545b05b235cd438e6f58ff308300","1091663731","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0FH54/customers/ce44c738-e955-0e7a-c3b8-ac3bf13a2d61/applications/0000543020/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","0021545b05b235cd438e6f58ff308300","prod","http-nio-8080-exec-8","aks-sea-emm-prd","2075532","0.024","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","befbf0d2d99876fd","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.01961966","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-jb6cm","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747052091690","1.3783"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.003","Singapore","ns-sgp-pos-system","1676b199001ec357",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln4-91741787-vmss0000ge","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","eed42942f25bd16c8f6a9b5f94e3ddc0","1038551436","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0FH54/customers/ce44c738-e955-0e7a-c3b8-ac3bf13a2d61/applications/0000543020/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","eed42942f25bd16c8f6a9b5f94e3ddc0","prod","http-nio-8080-exec-1","aks-sea-emm-prd","2075532","0.029","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","826202a4052936ff","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.024738465","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747052075159","1.327251"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)::com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","0.0","Singapore","ns-sgp-pos-system","a2f8bdbc5ce96f5e","228","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","APM0001932","ML ePOS - Singapore","Un-expected error","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001ru","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","68219e4a882cf459aca89866644f0f8b","1022064356","/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v2/sgp/agents/0KA54/customers/dcb3e7a6-b739-d30a-69bc-797dce1a0989/group/95826270-ea3a-4fc7-9e4b-4bf122622946/underWriting/declaration","500","ML ePOS - Singapore","JapanSharedSvc","68219e4a882cf459aca89866644f0f8b","prod","http-nio-8080-exec-1","aks-sea-emm-prd","2075532","0.038","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","9a07a3adf07d338a","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.03115774","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747033674641","1.232639"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)::com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","0.013","Singapore","ns-sgp-pos-system","1c3105caaf80a40d","228","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-njf45","APM0001932","ML ePOS - Singapore","Un-expected error","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001jm","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","68219b2e041eaa5b1ce6aaa1e6972b31","1019994441","/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v2/sgp/agents/0KA54/customers/dcb3e7a6-b739-d30a-69bc-797dce1a0989/group/95826270-ea3a-4fc7-9e4b-4bf122622946/underWriting/declaration","500","ML ePOS - Singapore","JapanSharedSvc","68219b2e041eaa5b1ce6aaa1e6972b31","prod","http-nio-8080-exec-4","aks-sea-emm-prd","2075532","0.049","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","38bc37c1e20f54c1","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.035351425","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-njf45","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747032878343","1.261363"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)::com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","0.019","Singapore","ns-sgp-pos-system","2771171b7e1c6fba","228","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","APM0001932","ML ePOS - Singapore","Un-expected error","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001gk","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6821991292c988226b3584aac42075c3","1022474579","/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v2/sgp/agents/0KA54/customers/dcb3e7a6-b739-d30a-69bc-797dce1a0989/group/95826270-ea3a-4fc7-9e4b-4bf122622946/underWriting/declaration","500","ML ePOS - Singapore","JapanSharedSvc","6821991292c988226b3584aac42075c3","prod","http-nio-8080-exec-10","aks-sea-emm-prd","2075532","0.047","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","351ed446ed57e8be","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.03562369","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747032338226","1.2451"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)::com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","0.0","Singapore","ns-sgp-pos-system","ba14094d9e63744d","258","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","APM0001932","ML ePOS - Singapore","Un-expected error","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001ru","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6821975ae2a83e433e8968cc6236317a","1022064356","/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v2/sgp/agents/0KA54/customers/dcb3e7a6-b739-d30a-69bc-797dce1a0989/group/95826270-ea3a-4fc7-9e4b-4bf122622946/underWriting/declaration","500","ML ePOS - Singapore","JapanSharedSvc","6821975ae2a83e433e8968cc6236317a","prod","http-nio-8080-exec-8","aks-sea-emm-prd","2075532","0.041","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","8632eb82f9bef5b7","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.03550437","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747031898338","1.5467"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)::com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","0.0","Singapore","ns-sgp-pos-system","838a7fc969663730","258","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","APM0001932","ML ePOS - Singapore","Un-expected error","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001ru","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","682196d62508e06d3c53dd3581c77c5a","1022064356","/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v2/sgp/agents/0KA54/customers/dcb3e7a6-b739-d30a-69bc-797dce1a0989/group/95826270-ea3a-4fc7-9e4b-4bf122622946/underWriting/declaration","500","ML ePOS - Singapore","JapanSharedSvc","682196d62508e06d3c53dd3581c77c5a","prod","http-nio-8080-exec-8","aks-sea-emm-prd","2075532","0.048","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","b1a57bd0ad93336d","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.038779452","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v2/{countryCode}/agents/{agentCode}/customers/{customerId}/group/{groupId}/underWriting/declaration (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosFeignExceptionV2","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-chbhz","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747031766962","1.32638"
"WebTransaction/SpringController/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/combine/payments/session (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.002","Singapore","ns-sgp-pos-system","353ba1d720ed100d","838","App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","APM0001932","ML ePOS - Singapore","APPLICATION_PAYMENT_CREATE_SESSION_FAILED[0001040816]","BSN0001588","MLF-PROD","400","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln4-91741787-vmss0000ge","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","682188a82d4f0218af284387c2d719e0","1038551436","/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/combine/payments/session (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0KH70/customers/e8f4cb2d-e220-f665-3b16-5da50333544a/applications/combine/payments/session","400","ML ePOS - Singapore","JapanSharedSvc","682188a82d4f0218af284387c2d719e0","prod","http-nio-8080-exec-3","aks-sea-emm-prd","2075532","0.035","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","1f8df5538892691f","1.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.015782848","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/combine/payments/session (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747028136799","1.26558"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/myinfo (GET)::java.lang.NullPointerException","0.0","Singapore","ns-sgp-pos-system","a1720c191c9a666b",,"App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","APM0001932","ML ePOS - Singapore","Cannot invoke ""java.util.Map.get(Object)"" because ""countryMap"" is null","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001d9","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","46c82ba357e3304748133da021087240","1016033951","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/myinfo (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0KL97/myinfo","500","ML ePOS - Singapore","JapanSharedSvc","46c82ba357e3304748133da021087240","prod","http-nio-8080-exec-5","aks-sea-emm-prd","2075532","30.061","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","48094a70cce8fdce","7.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.046786156","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/myinfo (GET)","MFC-Asia-Production_Internal-S3","java.lang.NullPointerException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747027008617","1.78122"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/myinfo (GET)::java.lang.NullPointerException","0.016","Singapore","ns-sgp-pos-system","22424c31933e268d",,"App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-njf45","APM0001932","ML ePOS - Singapore","Cannot invoke ""java.util.Map.get(Object)"" because ""countryMap"" is null","BSN0001588","MLF-PROD","500","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001jm","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","012e168fd455d02be46eafa5d22676a0","1019994441","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/myinfo (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0KL97/myinfo","500","ML ePOS - Singapore","JapanSharedSvc","012e168fd455d02be46eafa5d22676a0","prod","http-nio-8080-exec-4","aks-sea-emm-prd","2075532","15.038","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","2b1acc39a3d5db86","4.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.0267552","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/myinfo (GET)","MFC-Asia-Production_Internal-S3","java.lang.NullPointerException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-njf45","HTTP","Asia","Application-Support-IPRC-SG","942161131","1747026950079","1.66468"
